"","country","year","cellphones"
"12236","Malaysia","2009",107.852066207515
"12237","Maldives","2009",146.843994495395
"12238","Mali","2009",29.9168272600065
"12239","Malta","2009",101.652858725495
"12240","Marshall Islands","2009",5.61839838190127
"12241","Martinique","2009",0
"12242","Mauritania","2009",64.6088825596646
"12243","Mauritius","2009",84.1390854352981
"12244","Mayotte","2009",0
"12245","Mexico","2009",74.2578525867592
"12246","Micronesia, Fed. Sts.","2009",24.8473020347682
"12247","Moldova","2009",77.2951880079481
"12248","Monaco","2009",65.013992141787
"12249","Mongolia","2009",82.9390052362779
"12250","Montenegro","2009",205.28159128221
"12251","Montserrat","2009",0
"12252","Morocco","2009",80.0099315545257
"12253","Mozambique","2009",26.1204936941258
"12254","Myanmar","2009",1.05460191128096
"12255","Namibia","2009",54.2800027474512
"12256","Nauru","2009",0
"12257","Nepal","2009",19.0192263086047
"12258","Netherlands","2009",121.678083838005
"12259","Netherlands Antilles","2009",0
"12260","New Caledonia","2009",84.8906439854192
"12261","New Zealand","2009",108.730152120423
"12262","Ngorno-Karabakh","2009",0
"12263","Nicaragua","2009",58.5714235678773
"12264","Niger","2009",17.3587722946514
"12265","Nigeria","2009",48.2356100605618
"12266","Niue","2009",0
"12267","Norfolk Island","2009",0
"12268","Northern Cyprus","2009",0
"12269","Northern Mariana Islands","2009",0
"12270","Norway","2009",110.873764636423
"12271","Oman","2009",146.399578782961
"12272","Pakistan","2009",55.3343970595814
"12273","Palau","2009",62.6363904452964
"12274","Panama","2009",175.241377497508
"12275","Papua New Guinea","2009",21.1467948690217
"12276","Paraguay","2009",88.5956272986043
"12277","Peru","2009",85.8690140524847
"12278","Philippines","2009",82.4254079115546
"12279","Pitcairn","2009",0
"12280","Poland","2009",117.143885884442
"12281","Portugal","2009",110.677360557559
"12282","Puerto Rico","2009",72.256962427296
"12283","Qatar","2009",121.968499748086
"12284","Reunion","2009",0
"12285","Romania","2009",116.542437535691
"12286","Russia","2009",161.116288744404
"12287","Rwanda","2009",23.5591815755084
"12288","St. Barthélemy","2009",0
"12289","St. Helena","2009",0
"12290","St. Kitts and Nevis","2009",145.888081620034
"12291","St. Lucia","2009",110.019830915353
"12292","St. Martin","2009",0
"12293","St. Vincent and the Grenadines","2009",110.840220007504
"12294","St.-Pierre-et-Miquelon","2009",0
"12295","Samoa","2009",82.784633856174
"12296","San Marino","2009",95.5036831531618
"12297","Sao Tome and Principe","2009",39.3809802172107
"12298","Saudi Arabia","2009",167.347455276855
"12299","Senegal","2009",57.0047819976517
"12300","Serbia","2009",122.133695844762
"12301","Serbia and Montenegro","2009",0
"12302","Serbia excluding Kosovo","2009",0
"12303","Seychelles","2009",128.565619953763
"12304","Sierra Leone","2009",20.2115487046924
"12305","Singapore","2009",139.108245739433
"12306","Slovak Republic","2009",100.839164866705
"12307","Slovenia","2009",103.774381929211
"12308","Solomon Islands","2009",9.53970903887431
"12309","Somalia","2009",7.02862591569509
"12310","Somaliland","2009",0
"12311","South Africa","2009",93.3358736920973
"12312","South Ossetia","2009",0
"12313","Spain","2009",111.932498173183
"12314","Sri Lanka","2009",78.8877303179784
"12315","Sudan","2009",36.1123014571978
"12316","Suriname","2009",146.945433490875
"12317","Svalbard","2009",0
"12318","Swaziland","2009",56.8695034429043
"12319","Sweden","2009",112.1241183919
"12320","Switzerland","2009",122.324129328003
"12321","Syria","2009",49.9750146394117
"12322","Taiwan","2009",0
"12323","Tajikistan","2009",72.2352687962803
"12324","Tanzania","2009",40.1369124841142
"12325","Thailand","2009",95.9919015659187
"12326","Timor-Leste","2009",31.9024590707955
"12327","Togo","2009",37.0617800255818
"12328","Tokelau","2009",0
"12329","Tonga","2009",51.1983307412166
"12330","Transnistria","2009",0
"12331","Trinidad and Tobago","2009",138.163383966314
"12332","Tunisia","2009",94.5194585401051
"12333","Turkey","2009",87.3804648183818
"12334","Turkmenistan","2009",42.8319375252025
"12335","Turks and Caicos Islands","2009",0
"12336","Tuvalu","2009",10.1978380583316
"12337","Uganda","2009",28.9908563447827
"12338","Ukraine","2009",120.185503623427
"12339","United Arab Emirates","2009",153.799719404538
"12340","United Kingdom","2009",130.174260285279
"12341","United States","2009",89.1491163403411
"12342","Uruguay","2009",122.462948164214
"12343","USSR","2009",0
"12344","Uzbekistan","2009",60.5200378663232
"12345","Wallis et Futuna","2009",0
"12346","Vanuatu","2009",54.0878566234655
"12347","Venezuela","2009",98.6102937971795
"12348","West Bank and Gaza","2009",45.7936963450524
"12349","West Germany","2009",0
"12350","Western Sahara","2009",0
"12351","Vietnam","2009",113.02952147723
"12352","Virgin Islands (U.S.)","2009",0
"12353","North Yemen (former)","2009",0
"12354","South Yemen (former)","2009",0
"12355","Yemen","2009",35.634961167623
"12356","Yugoslavia","2009",0
"12357","Zambia","2009",34.6335269503179
"12358","Zimbabwe","2009",31.9945691804195
"12359","Åland","2009",0
"12360","South Sudan","2009",0
"12361","Christian","2009",0
"12362","Coastline","2009",0
"12363","Curaçao","2009",0
"12364","Sint Maarten (Dutch part)","2009",0
"12365","St. Martin (French part)","2009",0
"12366","Antarctica","2009",0
"12367","Virgin Islands, British","2009",0
"12368","Hawaiian Trade Zone","2009",0
"12369","U.S. Pacific Islands","2009",0
"12370","Wake Island","2009",0
"12371","Bonaire","2009",0
"12372","Sark","2009",0
"12373","Chinese Taipei","2009",0
"12374","Saint Eustatius","2009",0
"12375","Saba","2009",0
"12376","Abkhazia","2010",0
"12377","Afghanistan","2010",41.3857963883125
"12378","Akrotiri and Dhekelia","2010",0
"12379","Albania","2010",84.0241376856733
"12380","Algeria","2010",92.4212607527282
"12381","American Samoa","2010",0
"12382","Andorra","2010",77.176423453997
"12383","Angola","2010",46.6892416231665
"12384","Anguilla","2010",0
"12385","Antigua and Barbuda","2010",189.347311464322
"12386","Argentina","2010",132.880086040969
"12387","Armenia","2010",125.008537964187
"12388","Aruba","2010",122.618338791307
"12389","Australia","2010",101.040111397396
"12390","Austria","2010",145.836540124885
"12391","Azerbaijan","2010",99.045798099498
"12392","Bahamas","2010",124.936055786769
"12393","Bahrain","2010",124.184223769352
"12394","Bangladesh","2010",46.1692219610465
"12395","Barbados","2010",128.072190860166
"12396","Belarus","2010",107.68573885398
"12397","Belgium","2010",113.461222139595
"12398","Belize","2010",62.3184127177684
"12399","Benin","2010",79.9435066552225
"12400","Bermuda","2010",135.815586455398
"12401","Bhutan","2010",54.3179877124831
"12402","Bolivia","2010",72.300122589981
"12403","Bosnia and Herzegovina","2010",82.7156849369533
"12404","Botswana","2010",117.761622764949
"12405","Brazil","2010",104.102440531496
"12406","British Virgin Islands","2010",0
"12407","Brunei","2010",109.070490323874
"12408","Bulgaria","2010",136.10208354794
"12409","Burkina Faso","2010",34.6587474893304
"12410","Burundi","2010",13.7244509593338
"12411","Cambodia","2010",57.6504243274718
"12412","Cameroon","2010",44.0670489026189
"12413","Canada","2010",70.6636669933406
"12414","Cape Verde","2010",74.9741430930304
"12415","Cayman Islands","2010",177.647163435888
"12416","Central African Republic","2010",22.2499580213908
"12417","Chad","2010",25.6101427888394
"12418","Channel Islands","2010",0
"12419","Chile","2010",116.002126484952
"12420","China","2010",64.0408922944562
"12421","Christmas Island","2010",0
"12422","Cocos Island","2010",0
"12423","Colombia","2010",96.0747505321381
"12424","Comoros","2010",22.494453895883
"12425","Congo, Dem. Rep.","2010",17.9189047899749
"12426","Congo, Rep.","2010",98.9389049788283
"12427","Cook Is","2010",0
"12428","Costa Rica","2010",65.144464761648
"12429","Cote d'Ivoire","2010",79.0313206132396
"12430","Croatia","2010",111.923294415817
"12431","Cuba","2010",8.90936996773577
"12432","Cyprus","2010",93.6958103451557
"12433","Czech Republic","2010",121.748944053918
"12434","Czechoslovakia","2010",0
"12435","Denmark","2010",125.780565614357
"12436","Djibouti","2010",18.6350870244263
"12437","Dominica","2010",155.802352524462
"12438","Dominican Republic","2010",89.5788893679261
"12439","East Germany","2010",0
"12440","Ecuador","2010",102.184560675447
"12441","Egypt","2010",87.1056051191234
"12442","El Salvador","2010",124.339491421999
"12443","Equatorial Guinea","2010",57.0087706899333
"12444","Eritrea","2010",3.52657834247868
"12445","Eritrea and Ethiopia","2010",0
"12446","Estonia","2010",123.239110010886
"12447","Ethiopia","2010",8.26285464316192
"12448","Faeroe Islands","2010",122.045659850538
"12449","Falkland Is (Malvinas)","2010",0
"12450","Fiji","2010",81.0947418323703
"12451","Finland","2010",156.397204907927
"12452","France","2010",100.657094930805
"12453","French Guiana","2010",0
"12454","French Polynesia","2010",79.7336425817317
"12455","Gabon","2010",106.943843854017
"12456","Gambia","2010",85.53298611312
"12457","Georgia","2010",91.4470787942956
"12458","Germany","2010",127.043582473502
"12459","Ghana","2010",71.486862626053
"12460","Gibraltar","2010",0
"12461","Greece","2010",108.216758253512
"12462","Greenland","2010",100.092502094387
"12463","Grenada","2010",116.709255696881
"12464","Guadeloupe","2010",0
"12465","Guam","2010",0
"12466","Guatemala","2010",125.56855343438
"12467","Guernsey","2010",0
"12468","Guinea","2010",40.073775821287
"12469","Guinea-Bissau","2010",0
"12470","Guyana","2010",73.6119486860713
"12471","Haiti","2010",40.0270302535302
"12472","Holy See","2010",0
"12473","Honduras","2010",125.058101257229
"12474","Hong Kong, China","2010",195.567267515446
"12475","Hungary","2010",120.31500519099
"12476","Iceland","2010",106.541282454957
"12477","India","2010",61.4226032976993
"12478","Indonesia","2010",88.0849667085763
"12479","Iran","2010",73.0689625478701
"12480","Iraq","2010",73.4551289197944
"12481","Ireland","2010",105.180742298485
"12482","Isle of Man","2010",0
"12483","Israel","2010",122.816240698803
"12484","Italy","2010",149.626310766118
"12485","Jamaica","2010",116.086633890929
"12486","Japan","2010",97.4325116536079
"12487","Jersey","2010",0
"12488","Jordan","2010",106.994619722212
"12489","Kazakhstan","2010",121.066739579844
"12490","Kenya","2010",61.6322834415159
"12491","Kiribati","2010",10.6433206758684
"12492","North Korea","2010",1.77406940516332
"12493","South Korea","2010",105.362110464842
"12494","United Korea (former)
","2010",0
"12495","Kosovo","2010",0
"12496","Kuwait","2010",160.775698899271
"12497","Kyrgyz Republic","2010",98.8986962112383
"12498","Lao","2010",64.5615777337913
"12499","Latvia","2010",102.399580828219
"12500","Lebanon","2010",68.000000946164
"12501","Lesotho","2010",45.4768946787159
"12502","Liberia","2010",39.3405108807393
"12503","Libya","2010",171.515466603893
"12504","Liechtenstein","2010",98.5235346358792
"12505","Lithuania","2010",147.158587452021
"12506","Luxembourg","2010",143.265910989895
"12507","Macao, China","2010",206.428513618906
"12508","Macedonia, FYR","2010",104.506632410657
"12509","Madagascar","2010",37.2298367577703
"12510","Malawi","2010",20.9207252127581
"12511","Malaysia","2010",119.217561821818
"12512","Maldives","2010",156.497142947592
"12513","Mali","2010",48.409079123885
"12514","Malta","2010",109.37877387369
"12515","Marshall Islands","2010",7.0320885302935
"12516","Martinique","2010",0
"12517","Mauritania","2010",79.3398295206073
"12518","Mauritius","2010",91.6660765472162
"12519","Mayotte","2010",0
"12520","Mexico","2010",80.5504308132367
"12521","Micronesia, Fed. Sts.","2010",24.776705323057
"12522","Moldova","2010",88.5853309020581
"12523","Monaco","2010",66.1281667466885
"12524","Mongolia","2010",91.0910409684176
"12525","Montenegro","2010",185.276093049771
"12526","Montserrat","2010",0
"12527","Morocco","2010",100.096606059225
"12528","Mozambique","2010",30.8847359203515
"12529","Myanmar","2010",1.23845433226754
"12530","Namibia","2010",67.2069107327193
"12531","Nauru","2010",0
"12532","Nepal","2010",30.6934486326212
"12533","Netherlands","2010",115.445818657065
"12534","Netherlands Antilles","2010",0
"12535","New Caledonia","2010",88.0180970223622
"12536","New Zealand","2010",107.826313100142
"12537","Ngorno-Karabakh","2010",0
"12538","Nicaragua","2010",68.4543092514844
"12539","Niger","2010",24.5332873300996
"12540","Nigeria","2010",55.1041759784878
"12541","Niue","2010",0
"12542","Norfolk Island","2010",0
"12543","Northern Cyprus","2010",0
"12544","Northern Mariana Islands","2010",0
"12545","Norway","2010",115.677751335163
"12546","Oman","2010",165.543238206822
"12547","Pakistan","2010",57.1368806148562
"12548","Palau","2010",70.8870652598671
"12549","Panama","2010",188.987437514573
"12550","Papua New Guinea","2010",27.8361615020473
"12551","Paraguay","2010",91.7315666410723
"12552","Peru","2010",100.132880450035
"12553","Philippines","2010",85.6690567884697
"12554","Pitcairn","2010",0
"12555","Poland","2010",122.665120206413
"12556","Portugal","2010",114.376794049068
"12557","Puerto Rico","2010",78.2603616048935
"12558","Qatar","2010",124.313378549949
"12559","Reunion","2010",0
"12560","Romania","2010",113.560358796746
"12561","Russia","2010",166.264882920572
"12562","Rwanda","2010",33.4032316438104
"12563","St. Barthélemy","2010",0
"12564","St. Helena","2010",0
"12565","St. Kitts and Nevis","2010",152.665928781344
"12566","St. Lucia","2010",113.740409830892
"12567","St. Martin","2010",0
"12568","St. Vincent and the Grenadines","2010",120.540916283281
"12569","St.-Pierre-et-Miquelon","2010",0
"12570","Samoa","2010",91.4349386337195
"12571","San Marino","2010",96.9968922432929
"12572","Sao Tome and Principe","2010",62.1111628385037
"12573","Saudi Arabia","2010",187.861459629644
"12574","Senegal","2010",67.105513326333
"12575","Serbia","2010",122.080353509641
"12576","Serbia and Montenegro","2010",0
"12577","Serbia excluding Kosovo","2010",0
"12578","Seychelles","2010",135.9104463811
"12579","Sierra Leone","2010",34.0858581864687
"12580","Singapore","2010",145.182719941617
"12581","Slovak Republic","2010",108.474604819119
"12582","Slovenia","2010",104.546036813685
"12583","Solomon Islands","2010",27.873373124122
"12584","Somalia","2010",6.94683197883327
"12585","Somaliland","2010",0
"12586","South Africa","2010",100.477098663736
"12587","South Ossetia","2010",0
"12588","Spain","2010",111.988715234843
"12589","Sri Lanka","2010",83.2183817899075
"12590","Sudan","2010",41.5440290020599
"12591","Suriname","2010",169.641427580265
"12592","Svalbard","2010",0
"12593","Swaziland","2010",61.194581031587
"12594","Sweden","2010",116.052977034308
"12595","Switzerland","2010",125.831900503085
"12596","Syria","2010",57.8092193832951
"12597","Taiwan","2010",0
"12598","Tajikistan","2010",86.3665577933535
"12599","Tanzania","2010",46.7958949204466
"12600","Thailand","2010",103.619584980428
"12601","Timor-Leste","2010",53.4172925810798
"12602","Togo","2010",40.6853879310488
"12603","Tokelau","2010",0
"12604","Tonga","2010",52.1824367179842
"12605","Transnistria","2010",0
"12606","Trinidad and Tobago","2010",141.206814937401
"12607","Tunisia","2010",106.042133267894
"12608","Turkey","2010",84.904001349785
"12609","Turkmenistan","2010",63.419816957375
"12610","Turks and Caicos Islands","2010",0
"12611","Tuvalu","2010",16.2816729418948
"12612","Uganda","2010",38.379613054221
"12613","Ukraine","2010",118.639224337599
"12614","United Arab Emirates","2010",145.453539749377
"12615","United Kingdom","2010",130.756422484713
"12616","United States","2010",89.8564509528051
"12617","Uruguay","2010",131.713857751724
"12618","USSR","2010",0
"12619","Uzbekistan","2010",76.3426033920864
"12620","Wallis et Futuna","2010",0
"12621","Vanuatu","2010",119.048115801728
"12622","Venezuela","2010",96.2052090181121
"12623","West Bank and Gaza","2010",0
"12624","West Germany","2010",0
